SCC: ,NOX (kg),PM25-PRI (kg),SO2 (kg),VOC (kg),SCC_descriptions,total[Emissions],total[NOx],total[PRI],total[SO2],total[VOC],total[NH3],tot_deathsE,deaths_whiteE,death_blackE,death_nativeE,death_asianE,death_otherE,death_latinoE,death_povertyE,death_twoxpovE,tot_deathsnox,deaths_whitenox,death_blacknox,death_nativenox,death_asiannox,death_othernox,death_latinonox,death_povertynox,death_twoxpovnox,tot_deathspri,deaths_whitepri,death_blackpri,death_nativepri,death_asianpri,death_otherpri,death_latinopri,death_povertypri,death_twoxpovpri,tot_deathsvoc,deaths_whitevoc,death_blackvoc,death_nativevoc,death_asianvoc,death_othervoc,death_latinovoc,death_povertyvoc,death_twoxpovvoc,tot_deathsso2,deaths_whiteso2,death_blackso2,death_nativeso2,death_asianso2,death_otherso2,death_latinoso2,death_povertyso2,death_twoxpovso2,tot_deathsnh3,deaths_whitenh3,death_blacknh3,death_nativenh3,death_asiannh3,death_othernh3,death_latinonh3,death_povertynh3,death_twoxpovnh3
2310000000,9836734.44624397,7360.588125035,10475.7726100603,4840924.30747737,"""Industrial Processes;Oil and Gas Production: SIC 13;All Processes;Total: All Processes""",706.8121716082,41.3929205219,444.496304068,75.5893739507,21.4085900378,123.9249830297,246.4453075196,161.7825783138,44.977214423,1.3362476528,5.7653822619,4.5747963865,28.0090881127,40.6717523091,152.7827154933,17.4267610759,12.7556402024,2.2592227599,0.1105029525,0.303176417,0.3072448182,1.6909739049,2.6421917052,10.9451349856,136.2148691078,83.8495657792,29.3051670593,0.7719397849,3.1843621734,2.5049673158,16.5988667012,24.0788573498,82.6478194804,35.9663788671,26.0252415461,4.8258039508,0.1654798513,0.8738938641,0.6798047252,3.3961549282,5.2815819737,23.0096310353,6.5967951843,3.9972679412,1.6583495577,0.0470759089,0.1288442403,0.1148196047,0.6504379168,1.2403518758,3.8732184443,50.0523103873,35.0600732329,6.8650368941,0.2398594967,1.2706041552,0.9645275842,5.6522089872,7.3842360024,32.2055441059
2310021011,266624.4837735,0.362874,,5506.7036685,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Condensate Tank Flaring""",12.9378500193,0.665147998,6.8747159226,1.583302016,0.1989265594,3.6157575233,4.577557187,3.2958706699,0.3415343197,0.023053298,0.1166722924,0.0979214016,0.7025051989,0.6275126607,3.0297893332,0.2883198847,0.2255340037,0.0185402785,0.0015867199,0.0055065698,0.005623181,0.0315291317,0.0389231625,0.1880195675,2.2434185636,1.5866927466,0.1460675511,0.0117204829,0.0587594159,0.0485083163,0.3916700465,0.3059043789,1.4929293021,0.7065007459,0.5227946888,0.0754331891,0.0032749567,0.0171099963,0.0143483297,0.0735395853,0.1003378958,0.4582388258,0.0805157858,0.0606071044,0.004072071,0.0004766519,0.0014522521,0.001634729,0.0122729771,0.0104081663,0.0531533463,1.2587302653,0.9001938643,0.0974189691,0.0059941133,0.0338420165,0.0278052907,0.1934760098,0.1719292819,0.8374000004
2310010100,23258391.264451,1719785.64047639,29290.5860130914,1072026.22313942,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well heaters""",1020.6761229788,67.8955976842,488.5586002342,187.9701435517,20.4758060453,255.7759754634,575.6045304702,397.2970128983,103.6463416162,4.2171786794,11.7595295396,11.9389569384,46.7455110149,93.0283595699,354.1696315873,44.7641992687,32.901622191,6.8250131058,0.411593187,0.6824452616,0.9368045705,3.0067209863,7.1456596631,27.3080317792,279.3416983018,186.0584975557,56.9822250492,2.1732018485,5.4205073179,5.8210646525,22.8862020054,46.9398044083,169.4620593447,101.9087065166,72.7781809447,15.6621536859,0.6271550643,2.3735961092,2.0829419953,8.3846787388,15.6400397723,63.9600283499,13.8324822409,9.2598201849,2.9875666098,0.1348043356,0.1911577794,0.2840243025,0.9751090422,2.4135275251,8.1563021271,135.1355263229,96.0017565276,20.912223624,0.8676327089,3.0855171858,2.8043313447,11.4640649479,20.7415919737,84.9660570013
2310000330,70266033.4468518,729361.495665365,25198.221544136,2188867.24286658,"""Industrial Processes;Oil and Gas Production: SIC 13; Artificial lift""",2942.0709798613,188.2563857224,1372.0916561316,569.3875265195,60.365100387,751.9703111009,1581.8202332306,1112.2897395669,209.225439036,13.2252591893,36.0577532457,35.3426889345,175.6793542218,242.7987737934,987.6080588675,120.6915071266,91.395185878,12.5970756696,1.3164071532,2.0375115932,2.775152213,10.5701747479,18.2062028358,74.8030710142,737.0671702588,506.7508487133,100.060694074,6.4664720369,16.4468563467,16.6242828543,90.7180166572,115.3872339179,456.2820908641,297.617037866,211.7443903148,40.7951548455,2.2173241529,7.4214297471,6.5714003229,28.8673386238,44.8039953391,188.0215801299,36.6033618337,25.5456936023,4.3564476559,0.3960084633,0.60938345,0.8208620383,4.8749666591,5.8027156718,22.1559392262,388.6255661632,276.038074754,51.2093321987,2.8157128663,9.521922195,8.5214504386,40.5190739427,58.3930655285,245.6196997178
2310023400,2610384.62501441,198137.377769055,15622.9995863273,4900491.67419854,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Dehydrators""",226.8641567888,13.7754097981,107.9176020632,42.9281716226,5.0944305804,57.1485427246,144.6661801924,97.7838492409,29.999541709,1.7889562034,2.3638506675,2.7673183645,9.9626642339,24.8112678389,86.1655106858,9.7809814344,7.1736044507,1.5162863368,0.1249753565,0.1292534259,0.2161351998,0.6207266737,1.6503973089,5.7887953397,69.865114307,45.4885069625,15.9092276135,1.0981278654,1.1113729107,1.3029791417,4.954899982,12.3705436992,41.0972490783,26.4934233185,18.556917264,5.0592535994,0.1911261734,0.4794745975,0.5156374176,1.6910142894,4.33269356,16.1065687505,3.4984431369,2.3467860425,0.6991000166,0.0788545195,0.0429805329,0.0672024318,0.2635196016,0.6296987424,2.0241103228,34.9924868344,24.1979216432,6.8032194486,0.2954872967,0.6003073916,0.6649189378,2.4306321344,5.8206638589,21.129214721
2310021303,85422.328750257,359.0037492093,21.0615619324,2281.6650214014,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 4Cycle Rich Burn Compressor Engines 500+ HP""",3.3908473534,0.2229921069,1.5436459063,0.6768185255,0.0794152117,0.867975603,1.9023547789,1.3297082671,0.2162029284,0.0342823933,0.0386320235,0.0557421312,0.2277870382,0.2904578517,1.1742871557,0.1526194699,0.1136767735,0.0136296937,0.0033010247,0.0022773563,0.0046823348,0.0150522872,0.0232281944,0.0933340436,0.8543786144,0.5960395406,0.0921624729,0.015126835,0.0174812912,0.0246943261,0.1088741501,0.1279487316,0.5314093034,0.3809898319,0.2639371791,0.0498065932,0.0069979903,0.0080150617,0.0115717568,0.0406612509,0.060532278,0.232114229,0.0495246249,0.0358049612,0.0042447534,0.0008963842,0.0007923789,0.0013551832,0.0064309642,0.0071656739,0.0309284241,0.4648333931,0.3202432688,0.056358927,0.0079599861,0.0100658067,0.0134382851,0.0567671197,0.0715818064,0.2864954452
2310023102,4225.5951552,105.22620252,1.2807456393,220.8632601,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;CBM Fired 2Cycle Lean Burn Compressor Engines 50 To 499 HP""",0.1727557016,0.008866365,0.0789709417,0.033821309,0.0038794262,0.0472176598,0.1139634501,0.0735789606,0.0321344664,0.0004456002,0.0014265046,0.0014840412,0.0048938771,0.0206590767,0.0666844922,0.0067177759,0.0045780227,0.0016798969,3.39427936629112E-05,0.000066775,8.64452178238319E-05,0.0002726933,0.0012384356,0.0038677749,0.0508649724,0.033068303,0.0142057103,0.0001872952,0.000618438,0.0006515057,0.0021337203,0.0090994483,0.0300220856,0.0229741278,0.0146564468,0.0065237979,9.87748247314338E-05,0.00031366,0.0003154679,0.0010659804,0.0042374426,0.0132884602,0.0025537998,0.0017211199,0.0006719301,9.59647489832021E-06,2.52244038062112E-05,3.18642254928852E-05,9.40646697184621E-05,0.0004513539,0.0015135307,0.0308526562,0.0195549861,0.0090531017,0.0001159906,0.0004024063,0.0003987568,0.0013274147,0.0056323769,0.0179925675
2310011503,0,0,0,3221625.14541254,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Fugitives: Open Ended Lines""",140.3742540323,8.7077285846,63.693446986,28.2439217997,2.6628329988,37.0663236632,77.8334944121,55.1875517787,11.4029412664,0.6421407823,1.8253593694,1.7386056752,7.0368956066,12.0448954423,48.6233471803,5.7751865792,4.3777117017,0.684838167,0.0637779972,0.0959271854,0.1330508602,0.4198806754,0.8888843484,3.5626780276,36.1300503874,25.154468102,5.5953622595,0.3232400513,0.8088203602,0.8221015345,3.4260581152,5.7393593798,22.3238185294,14.6573657477,10.4104124403,2.1324546624,0.0999453999,0.3937303993,0.3186998974,1.3021229554,2.1983877792,9.3090569637,1.7507580383,1.2441230463,0.2520874422,0.0201282956,0.0273655334,0.0401311109,0.1669226126,0.2854991634,1.0531945125,19.5167340794,13.9987026775,2.737307471,0.1350142858,0.4994671354,0.4245459402,1.7216965835,2.9321143356,12.3726624958
2310021101,113418.122936978,5260.5579448463,84.2185534206,23451.1608724906,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 2Cycle Lean Burn Compressor Engines < 50 HP""",7.049345097,0.3389355492,3.90330176,1.0913063086,0.2494289519,1.4663725274,2.4534724655,1.2777406619,0.3051202202,0.0165547638,0.0799340074,0.0436785046,0.7304443051,0.4239822255,1.4530143965,0.1587033871,0.0971044558,0.0167230917,0.00156164,0.0040929169,0.0032049841,0.0360162984,0.0258488637,0.0949806802,1.210185513,0.5750183225,0.1491608841,0.0070348152,0.0425584596,0.0197287706,0.4166842595,0.2188071959,0.7063669809,0.4585948985,0.2702170698,0.0596365703,0.0038299076,0.0131396691,0.0094519939,0.1023196875,0.0739880906,0.2778885079,0.0727179831,0.0317302954,0.007082463,0.000368811,0.0021023603,0.0009989482,0.0304351051,0.0138484074,0.0412268205,0.5532601231,0.3036671235,0.0725161103,0.0037595572,0.0180401595,0.0102936918,0.1449834802,0.0914874886,0.3325455161
2310021103,10010.2752912846,887.930099762,12.7836834243,4825.1731561882,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 2Cycle Lean Burn Compressor Engines 500+ HP""",0.8727975955,0.0500409325,0.4015351805,0.1733974309,0.019687946,0.2281361055,0.4111498488,0.2585681395,0.0562885829,0.0049206514,0.0103541915,0.0097824352,0.0712358482,0.0655918108,0.2490181184,0.0308543007,0.0212749886,0.0035411224,0.0004779501,0.0005481655,0.0007812952,0.0042307789,0.0049017314,0.0185130406,0.1867800068,0.116479556,0.025332983,0.00214346,0.0047602229,0.0043438977,0.0337198872,0.0296926508,0.1132427076,0.0807092503,0.0507550489,0.0116345613,0.0010435206,0.0021127024,0.0020376562,0.0131257607,0.0130216151,0.0488343471,0.0108423272,0.0070767105,0.001316302,0.0001212548,0.0002139847,0.0002331963,0.001880879,0.0016932699,0.0065588828,0.101963614,0.0629816214,0.0144635723,0.0011344626,0.0027191071,0.0023863826,0.0182784681,0.0162824901,0.0618689252
2310021600,0,0,0,8428158.74533793,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well venting""",361.0748558869,19.6505274113,199.8352801764,55.4372910254,13.2780294826,72.8737277911,145.144358965,83.7999858625,17.029778615,1.4439376632,3.6377618227,3.0891473619,36.1437475465,24.4354625716,86.3141248097,10.2895563285,6.6986109213,1.0629430282,0.1389646802,0.2026814323,0.2435312677,1.9428249939,1.6716789985,6.1416608047,72.0634336153,38.981168817,8.1709532645,0.6244482998,1.9132082388,1.4242444024,20.9494105346,12.5423429732,42.4374749079,26.4889052447,16.6743971054,3.3948038596,0.324145122,0.6239500746,0.6431292526,4.8284798199,4.2651987777,15.9735458166,4.5026311457,2.3078977449,0.4268412402,0.0335655806,0.0990183607,0.0766694199,1.5586387945,0.8116803869,2.5988448784,31.7675288474,19.1228982171,3.9713971275,0.3225774755,0.7981253604,0.7010267488,6.8515039035,5.1384939421,19.1441072993
2310011600,25683.7136964,47.4820629,0,1041.629817,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Oil Production;Artificial Lift Engines""",0.4657862821,0.0325797223,0.2034680251,0.0936267509,0.0100629606,0.1260488233,0.2507442792,0.1828403264,0.0235101635,0.0046691658,0.0044430639,0.0054265471,0.0298550125,0.0373562348,0.1569261166,0.0199223997,0.0156542039,0.0014970142,0.0001900908,0.000285741,0.0004158362,0.0018795135,0.0028911006,0.0123885334,0.1069929444,0.0766588522,0.009083832,0.0029134012,0.0018360964,0.0023175159,0.0141832466,0.0159727813,0.0670557151,0.0528553122,0.0394259174,0.006192988,0.0004297804,0.0010330598,0.0011394242,0.0046341425,0.0078918169,0.0331805408,0.0056465801,0.0040678394,0.0003105237,0.0002370685,0.00006484,0.0001148115,0.0008514969,0.0008486214,0.0034871417,0.0653268861,0.0470334012,0.006425802,0.0008988183,0.001223325,0.001438956,0.0083065836,0.0097518923,0.0408140862
2310030300,,,,977.3104005,"""Industrial Processes;Oil and Gas Exploration and Production;Natural Gas Liquids;Gas Well Water Tank Losses""",0.0437205209,0.0036109842,0.0269037026,0.005140348,0.0010356839,0.0070298022,0.0152175013,0.0109779672,0.0013499645,0.000062858,0.0003493611,0.0002895622,0.0021877883,0.0020945904,0.0099464153,0.0013219151,0.0010201488,7.74737178814212E-05,6.25591948148626E-06,2.195229854507E-05,2.30593789431941E-05,0.000173025,0.0001774281,0.0008592992,0.0078999323,0.0055066856,0.0005871549,0.000033471,0.0001792774,0.0001514654,0.001441878,0.0010751393,0.0051969603,0.0026024213,0.0019594385,0.0003116951,1.01094586197445E-05,6.41151759934105E-05,4.97815655136406E-05,0.0002072815,0.0003672156,0.0016857445,0.0003105138,0.000227697,1.65412242411691E-05,1.5017328984319E-06,5.17982229048801E-06,0.000005506,0.000054088,4.19033086473858E-05,0.0002019954,0.0030827178,0.0022639966,0.0003570996,1.15198959149502E-05,7.88364033221102E-05,5.97497669136229E-05,0.0003115155,0.0004329039,0.0020024152
2310021100,35684853.379371,2691295.55049141,18616.3925124335,1934781.20229585,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well heaters""",1559.9999028371,96.0950648412,747.2275615298,296.2577332586,36.4079662757,384.0115769318,816.7936317286,558.3437087651,121.6033790383,7.2797178933,18.538910007,17.8556460526,93.1722699651,130.5722020662,501.4945449562,61.4877085473,45.0783922375,7.5882300475,0.7255257869,1.0243164812,1.4150994415,5.6561445676,9.783288033,37.2988616773,378.2270340949,252.6080400033,56.6772767723,3.518689432,8.6265733789,8.3026039681,48.4938504997,61.7612245121,230.4701761529,157.6341335868,109.0500072158,24.694851383,1.2488706156,3.7727636835,3.4147258853,15.4529148338,24.5244258314,97.9483246919,19.6483585029,13.2046856353,2.6616286135,0.2183927924,0.3399433989,0.4210919964,2.8026160618,3.3267589895,11.6618970967,199.4512096249,138.1822987632,29.9149406622,1.5644759446,4.7692619011,4.2942830163,20.7259493306,31.1148870887,123.9136213332
2310000660,8042601.89404334,303442.270384585,13792.8352545244,507576.355036431,"""Industrial Processes;Oil and Gas Exploration and Production;All Processes;Hydraulic Fracturing Engines""",257.8580350388,17.5414564786,123.8335170157,48.6343088678,6.2288925373,61.6198601395,132.0037525984,93.7365716665,17.3972590142,1.1739743596,2.9428537638,2.7002323791,14.0528613778,20.5408391216,81.8785380419,10.6884999153,8.2388323326,1.0655588647,0.1269019709,0.1698226763,0.2191720143,0.8682120524,1.6341188765,6.5852117668,59.9313203492,41.440100391,7.7799086525,0.5413505059,1.3482682838,1.214061427,7.6076310602,9.5092175249,36.8814634932,26.3012314679,18.9246435837,3.7757004731,0.2095374465,0.6149950434,0.548712495,2.2276424266,4.0361452254,16.4528131096,3.0698373377,2.1459647356,0.3301112798,0.0340334087,0.052340468,0.0601114228,0.4472760203,0.4984648261,1.8503418766,31.999394714,22.9773012654,4.4444924545,0.2620252343,0.7572322251,0.6579201799,2.9004233523,4.8605772429,20.1008289669
2310021209,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310022502,0,0,0,0.6614664585,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Flanges: Gas Streams""",6.44418100078341E-05,2.55726969006309E-06,3.31189427989638E-05,1.18448663393767E-05,1.65288115231945E-06,1.52678500271101E-05,2.26641302811769E-05,9.81862015180257E-06,4.21040546450166E-06,7.73126071363134E-08,8.86269163343433E-07,3.21408488498819E-07,7.35011438217659E-06,3.8994865795348E-06,1.33624085561792E-05,1.0943110359219E-06,5.60288930188931E-07,1.80286611759362E-07,5.69091207164964E-09,3.78672834692092E-08,1.72668849992887E-08,2.9291041122558E-07,1.7160955892333E-07,6.64436130969738E-07,1.2039711525799E-05,4.95714672829187E-06,2.47290683426093E-06,0.000000037,4.55486370399004E-07,1.63294978387438E-07,3.95392308482532E-06,2.14294493109694E-06,6.97942655678592E-06,3.84559766449684E-06,1.77791802997965E-06,5.81948249818552E-07,1.54008077553089E-08,1.60420764205339E-07,5.93418328342547E-08,1.25056797358243E-06,6.35548834039701E-07,2.3226588027235E-06,6.56793644784385E-07,2.78455458037885E-07,0.000000128,1.86789205161965E-09,2.19284137192939E-08,8.44411329843865E-09,2.18051935715786E-07,1.14640079683837E-07,3.81597764184525E-07,5.02769002088248E-06,2.24479097349942E-06,8.47215456696868E-07,1.73991629339151E-08,2.10566072350866E-07,7.30602429381175E-08,1.63465810744648E-06,8.34739499987222E-07,3.0142720412325E-06
2310022010,0,0,0,142.0552736117,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Storage Tanks: Condensate""",0.0138393114,0.0005491907,0.0071125184,0.0025437654,0.0003549681,0.0032788688,0.004867282,0.0021086172,0.0009042123,1.66034467902576E-05,0.0001903315,6.90246567157792E-05,0.0015784929,0.0008374434,0.0028696694,0.0002350132,0.0001203273,3.87180854987402E-05,1.22218353581326E-06,8.13231983556446E-06,3.70822440984026E-06,0.000062905,3.68547501540415E-05,0.0001426936,0.0025856146,0.0010645818,0.0005310733,0.000007936,9.7818371173869E-05,3.50686975410276E-05,0.0008491364,0.0004602137,0.0014988804,0.0008258692,0.0003818211,0.0001249771,3.30744660297669E-06,3.44512986363686E-05,1.2744077276263E-05,0.0002685682,0.0001364886,0.0004988073,0.0001410544,5.98024254298452E-05,0.000027499,4.01158578838737E-07,4.70937399852422E-06,1.81348388074348E-06,4.68288845024383E-05,2.46202560845241E-05,8.19529114389618E-05,0.0010797304,0.0004820845,0.0001819447,3.73662092251967E-06,4.52201624867855E-05,1.56901712090383E-05,0.0003510543,0.0001792661,0.000647335
2310021503,0,0,0,5024157.17816084,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Fugitives: Open Ended Lines""",212.2832607587,12.0808723596,97.6370252661,42.4818926704,4.3943054776,55.6891649849,109.1503653518,76.6812811908,15.7505934959,0.9406087821,2.7238527231,2.4799656359,10.5740635874,16.7551379723,68.354367655,7.6278492447,5.7253689071,0.8635229631,0.092638259,0.1352676787,0.1845722704,0.6264791719,1.1855801185,4.6791166525,49.7508255027,34.5868715476,7.0310598333,0.4644906504,1.2231913792,1.1498591828,5.2953529358,7.8040561788,30.8948063401,21.2695183575,14.7537874915,3.4158861839,0.153346621,0.5815958882,0.4703881077,1.894514079,3.1655183206,13.5200411495,2.4682679167,1.7634417503,0.2872216956,0.0292400756,0.0440119365,0.0569510721,0.2874013874,0.4050012237,1.4857194367,28.028829878,19.8481873376,4.1522267391,0.2008314247,0.7396769912,0.6180591286,2.4698482736,4.1941626219,17.7715840868
2310021400,34105687.9165045,2028778.24464503,201575.115536144,53227180.5382173,"""Industrial Processes;Oil and Gas Production: SIC 13;Natural Gas; Gas well dehydrators""",4145.3272286453,228.6573491801,1897.2297430194,821.7533245261,71.5327257179,1126.1540862018,1969.0778847387,1375.0177671693,276.0249594459,14.1284646095,58.7064484169,41.6350335277,203.5652116025,291.2631994132,1259.1691412237,132.5931706696,100.1387404201,14.8875454411,1.3494343507,2.5974594908,2.9300763655,10.6899146164,19.8314068629,82.932210809,893.4392091664,619.0634745214,124.9796915203,7.1384109756,25.6243807967,19.2317045866,97.4015467196,134.7008193508,567.1791228613,386.2004512835,265.2381834583,58.5581057775,2.1747819549,13.1032821207,7.9493924496,39.1767056018,56.0179875441,249.7328665655,39.1500735763,28.3786845809,4.9209200011,0.4455477231,0.7281254618,0.8548866607,3.821909143,6.1484858781,24.0620325877,516.151517727,361.1556801742,72.4063294947,3.0070098673,16.6163291454,10.6355426715,52.3306263647,74.3137988152,334.3128803578
2310010300,,,,187272225.896748,"""Industrial Processes;Oil and Gas Production: SIC 13;Crude Petroleum; Oil well pneumatic devices""",6833.9151086956,432.9896402591,3179.1539235023,1311.2246604374,131.5247306093,1779.0221538877,3457.4879028995,2444.0067648723,458.7205146566,27.8556372552,84.7049813505,74.0844224619,368.1155834262,524.7104848777,2179.9051946123,259.6102466191,198.1793766029,27.0818860254,2.7808077788,4.5334129042,5.6002945984,21.4344688555,38.6845531689,162.3512731828,1602.8672617198,1111.1908272886,221.5080039439,13.7728529683,38.0403458751,34.7436431438,183.6115889231,248.9637494449,1001.6798411584,650.1217783156,461.7076287941,87.9458108362,4.414993626,17.8642265797,13.7273260538,64.4617926364,96.1333459917,415.0530469047,75.9235607112,53.8913363466,9.5733306096,0.8540500201,1.2767322691,1.6300391039,8.6980723918,12.0429371644,46.2676337753,863.998368921,615.8651077253,111.5191135334,5.9828983458,22.9054914679,18.2743461728,89.451411975,127.9891827966,551.6395969386
2310121700,941041.455185738,30328.101735,1490445.18922222,11929386.2220687,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Exploration;Oil Well Completion: All Processes""",706.3111591355,35.4195320057,333.8923630804,134.2732750877,15.2411204056,187.4848685562,316.8130455404,214.2404589189,46.8048833183,2.1462122975,9.0971551419,6.4195834467,38.1047526998,46.6706520993,202.2239723888,19.6898240666,14.4425771701,2.2624825214,0.1603385388,0.4007150682,0.4007025127,2.023008269,2.929619161,12.3149561803,146.3770250002,97.3441510774,20.7923782274,1.1244426603,4.1131111035,2.9135744005,20.0893676764,22.1708944453,92.4522461415,59.8091346185,40.0132372769,10.0916282943,0.3428602537,1.8970450119,1.2660406247,6.1983231956,8.5114472241,38.7986643337,7.1285841864,4.8372978511,0.8025555287,0.0727382135,0.1459460182,0.1316091471,1.1384374345,1.1398697058,4.3519191494,83.7505035473,57.564175605,12.8480794248,0.4455098274,2.5387685523,1.7065534761,8.64741674,11.9099263059,54.2698266206
2310022505,0,0,0,15.3384843993,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Gas Production;Fugitives; Valves: Gas""",0.0014943066,5.92991404242994E-05,0.0007679777,0.0002746643,3.83278517221764E-05,0.0003540375,0.0005255471,0.000227679,9.76327546937682E-05,1.79276507870985E-06,2.05511462018108E-05,0.000007453,0.0001704385,9.04233412924236E-05,0.000309854,2.5375658763136E-05,1.29923981180098E-05,4.18060501853974E-06,0.000000132,8.78091246876206E-07,4.00397305582715E-07,6.79220123229348E-06,3.97940942678537E-06,1.54074122049566E-05,0.000279183,0.0001149487,5.73428909158264E-05,8.56897346420614E-07,0.000010562,3.78655985604205E-06,9.16858887947641E-05,4.96917824871931E-05,0.0001618423,8.91736355737037E-05,4.12273176148792E-05,1.34944637706218E-05,3.57123159448021E-07,3.71989660231303E-06,0.000001376,2.89987862824925E-05,1.4737422427706E-05,0.000053859,1.52304033857033E-05,6.45719110037472E-06,2.96922058701509E-06,4.33152467802325E-08,5.08496602062972E-07,1.95811664709327E-07,5.05636817440775E-06,2.65838230713853E-06,8.84889960162532E-06,0.0001165844,5.20533059975468E-05,1.96455729948035E-05,4.03463458951927E-07,4.88267112888954E-06,1.69415406928986E-06,3.79052590686156E-05,1.93563422458004E-05,6.98963203765722E-05
2310121401,112308.595815,,,99445692.1864221,"""Industrial Processes;Oil and Gas Exploration and Production;Off-Shore Oil Exploration;Oil Well Pneumatic Pumps""",3856.8194491089,223.3478306632,1807.2095047657,751.9570276836,85.3852391385,988.9198468579,1840.1128654674,1268.4302236439,253.7810105178,14.2297989765,47.8360851656,39.154247702,216.6815001412,278.0623261086,1159.2800213063,129.9830544626,96.9208192265,13.9473007163,1.3334743173,2.409552981,2.8042586045,12.5676486645,19.4944027545,80.8704958112,835.4246237472,564.7933288499,113.1550606217,6.7993237308,21.6051272912,17.7298814574,111.341902025,129.1447115389,521.9387172069,362.542771062,250.1016860221,55.0044926723,2.5514437096,10.1376937003,7.8461528181,36.9013023156,53.2818783023,231.3681519543,41.6734533687,28.5718335215,4.6747103411,0.4086691532,0.7952917018,0.8376741191,6.3852745347,6.7198942824,25.2827295233,469.1370011739,327.1402717297,66.8203625454,3.1245746677,12.8568125063,9.9058587459,49.2891212033,69.2069689522,298.9886201192
2310021102,7506453.30876975,200436.869819348,3226.0661949415,1141303.16373751,"""Industrial Processes;Oil and Gas Exploration and Production;On-Shore Gas Production;Natural Gas Fired 2Cycle Lean Burn Compressor Engines 50 To 499 HP""",313.2814999574,16.3489221924,167.8548303461,53.0838041161,12.4619755098,63.5319677931,123.6945489369,69.1018919681,13.0233036345,1.0382043258,2.5231480914,2.3690919343,35.6389088745,21.8459273823,72.160358415,8.8054301184,5.6849366002,0.8168997213,0.101444169,0.1411413955,0.1888859376,1.872122289,1.4704351757,5.1886609733,58.1008670332,29.4592920799,5.5586359144,0.4331159379,1.1462732227,1.0085069596,20.4950428522,10.8973995313,33.1362153901,24.9831101289,15.6232263626,3.0955043622,0.2449351119,0.5693927663,0.5534468863,4.8966046289,4.035426769,15.0803245411,3.7752668897,1.6735631739,0.2671159893,0.0231199263,0.0564763646,0.052050197,1.7029412322,0.7584906991,2.0707140549,28.0026164769,16.6535394933,3.2840370816,0.2354783776,0.6094761714,0.5659546097,6.6541307244,4.6776719235,16.6704528827
2310023516,,,,1687553.25569086,"""Industrial Processes;Oil and Gas Exploration and Production;Coal Bed Methane Natural Gas;Fugitives:  Other""",77.0371489222,3.8433699854,38.1900318758,13.8692999516,1.7840957901,19.3503513193,51.9790385437,33.692832881,14.0633033676,0.2348529292,0.8236115613,0.7625228948,2.401914996,9.3883389671,30.3437542167,2.9463080653,2.0476938626,0.6664031198,0.0204524523,0.0362764916,0.0451642091,0.1303179342,0.534813432,1.7007397829,26.3602882988,16.4676710232,7.8275461049,0.1158833269,0.4099862555,0.3663771794,1.172824469,4.9229704117,15.156635456,8.7597193155,5.8338879237,2.1219228126,0.041089738,0.1545716535,0.1424720647,0.4657751329,1.4966858615,5.2428664543,1.3099163703,0.8653179477,0.3547266157,0.006491801,0.0164708607,0.0174127561,0.0494963916,0.2480801879,0.7433988416,12.5928376611,8.4727776759,3.0888117489,0.0509122739,0.2061751935,0.1910023853,0.5831583933,2.1837048453,7.4947279058
